WST,322.455
WT,9.83
WTBA,17.4201
WTFC,99.3
WTFCM,24.37
WTFCP,24.63
WTI,2.14
WTM,1757.01
WTMA,11.09
WTO,
WTRG,37.04
WTS,179.57
WTTR,10.41
WTW,258.62
WU,12.07
WULF,4.99
WVE,5.07
WVVI,3.9
WVVIP,3.914
WW,1.1
WWD,169.6584
WWR,0.47
WWW,12.93
WY,27.31
WYNN,86.09
WYY,4.0561
X,37.8601
XAIR,0.58
XBIO,4.1
XBIOW,14.04
XBIT,5.2718
XBP,1.71
XBPEW,0.05
XCUR,0.31
XEL,52.51
XELA,2.22
XELAP,1.7
XELB,0.597
XENE,36.56
XERS,2.03
XFIN,11.02
XFLT,7.05
XFOR,0.5311
XGN,1.72
XHR,13.89
XIN,2.6501
XLO,0.86
XMTR,11.25
XNCR,18.19
XNET,1.64
XOM,113.49
XOMA,24.29
XOMAO,25.26
XOMAP,26.19
XOS,6.67
XOSWW,0.033
XP,16.58
XPEL,32.15
XPER,7.93
XPEV,7.57
XPL,0.8511
XPO,104.93
XPOF,15.22
XPON,0.955
XPRO,22.4
XRAY,24.44
XRTX,1.7619
XRX,11.44
XTIA,0.365
XTKG,0.515
XTLB,2.1801
XTNT,0.625
XWEL,1.68
XXII,0.6932
XYF,4.26
XYL,130.65
XYLO,1.7
YALA,4.43
YCBD,0.56
YELP,36.13
YETI,36.48
YEXT,5.13
YGMZ,1.52
YHGJ,
YI,1.04
YIBO,1.81
YJ,0.7
YMAB,11.18
YMM,7.75
YORW,36.8
YOSH,4
YOTA,10.98
YOU,18.49
YPF,19.17
YQ,1.98
YRD,4.52
YS,0.9
YSBPW,
YSG,2.95
YTEN,1.02
YTRA,1.185
YUM,129.075
YUMC,30.32
YY,30.215
YYAI,8.17
YYGH,0.821
Z,44.63
ZAPP,1.86
ZAPPW,
ZBAO,3.98
ZBH,105.37
ZBRA,306.21
ZCAR,0.134
ZCARW,0.011
ZCMD,1.21
ZD,52.95
ZDGE,2.8876
ZENV,2.51
ZEO,2.41
ZEPP,0.6
ZETA,17.4
ZEUS,43.31
ZFOX,1.13
ZFOXW,0.09
ZG,43.27
ZGN,11.445
ZH,2.65
ZI,12.14
ZIM,22.25
ZIMV,17.92
ZION,43.14
ZIONL,25.4
ZIONO,25.3148
ZIONP,21.0501
ZIP,8.96
ZJYL,2.325
ZKH,
ZKIN,0.503
ZLAB,16.93
ZLS,10.94
ZM,58.29
ZNTL,3.435
ZOM,0.145
ZONE,2.0716
ZOOZ,2.36
ZOOZW,0.03
ZPTA,0.5361
ZPTAW,0.0385
ZS,194.7084
ZTEK,0.991
ZTO,20.5
ZTR,5.38
ZTS,172.49
ZUMZ,18.33
ZUO,9.4
ZURA,3.22
ZURAW,
ZVIA,0.66
ZVRA,4.32
ZVSA,3.52
ZWS,28.55
ZYME,8.35
ZYXI,8.86
