2011,OPAL,OPAL Fuels Inc.,110.71M,3.9,-1.27%,278.10M
2012,FXNC,First National Corporation,110.66M,17.62,-1.23%,48.99M
2013,AMTX,"Aemetis, Inc.",110.55M,2.49,-6.39%,257.20M
2014,KGEI,Kolibri Global Energy Inc.,110.44M,3.05,-6.73%,50.59M
2015,PLMJ,Plum Acquisition Corp. III,110.29M,10.8,-,-
2016,ALOT,"AstroNova, Inc.",110.15M,14.66,-3.49%,145.63M
2017,SFBC,"Sound Financial Bancorp, Inc.",110.02M,43.97,2.21%,37.39M
2018,OFS,OFS Capital Corporation,109.86M,8.2,-4.09%,56.89M
2019,BZUN,Baozun Inc.,109.86M,2.28,-0.44%,1.24B
2020,AKYA,"Akoya Biosciences, Inc.",109.64M,2.22,-4.31%,93.57M
2021,HURC,"Hurco Companies, Inc.",109.59M,16.8,1.08%,209.54M
2022,LARK,"Landmark Bancorp, Inc.",109.20M,19.95,-1.14%,55.63M
2023,UNB,"Union Bankshares, Inc.",108.92M,24.1,-1.63%,47.87M
2024,TLGY,TLGY Acquisition Corporation,108.78M,11.49,-0.09%,-
2025,DHAI,"DIH Holdings US, Inc.",108.66M,2.68,-8.53%,64.47M
2026,RLMD,"Relmada Therapeutics, Inc.",108.63M,3.6,-2.44%,-
2027,PCSC,Perceptive Capital Solutions Corp,108.62M,10.07,-0.20%,-
2028,MVST,"Microvast Holdings, Inc.",108.54M,0.34,-8.26%,341.00M
2029,IMPP,Imperial Petroleum Inc.,108.48M,3.74,-3.86%,159.51M
2030,PROP,Prairie Operating Co.,108.25M,8.88,-7.88%,1.55M
2031,ALSA,Alpha Star Acquisition Corporation,108.14M,11.56,-,-
2032,SNCR,"Synchronoss Technologies, Inc.",107.92M,10,-0.60%,149.45M
2033,SFWL,Shengfeng Development Limited,107.92M,1.28,-0.78%,404.12M
2034,CXDO,"Crexendo, Inc.",107.87M,4.04,-1.46%,54.99M
2035,THCH,TH International Limited,107.85M,0.65,-0.64%,220.29M
2036,TSAT,Telesat Corporation,107.65M,8.07,-0.19%,494.79M
2037,CSLM,CSLM Acquisition Corp,107.53M,11.31,-0.13%,-
2038,INSG,Inseego Corp.,107.30M,9.03,-2.59%,189.90M
2039,GECC,Great Elm Capital Corp.,107.11M,10.25,-4.92%,36.32M
2040,FNGR,"FingerMotion, Inc.",106.48M,2.02,-0.49%,32.00M
2041,FCAP,"First Capital, Inc.",106.47M,31.71,-0.72%,40.31M
2042,ELDN,"Eledon Pharmaceuticals, Inc.",106.28M,2.76,-4.50%,-
2043,CBAT,"CBAK Energy Technology, Inc.",106.13M,1.18,-2.88%,220.86M
2044,NNAG,99 Acquisition Group Inc.,106.09M,10.53,-0.66%,-
2045,LFVN,LifeVantage Corporation,106.05M,8.35,3.47%,205.45M
2046,GAIA,"Gaia, Inc.",105.98M,4.52,-6.61%,82.47M
2047,ANIX,"Anixa Biosciences, Inc.",105.62M,3.3,-2.65%,-
2048,XNET,Xunlei Limited,105.58M,1.65,-0.90%,344.79M
2049,XTKG,X3 Holdings Co Ltd.,105.38M,0.4,3.34%,16.82M
2050,KRMD,"KORU Medical Systems, Inc.",104.80M,2.29,-1.29%,29.32M
2051,TGAA,Target Global Acquisition I Corp.,104.79M,11.38,-,-
2052,TELA,"TELA Bio, Inc.",104.79M,4.25,-2.75%,63.15M
2053,DERM,Journey Medical Corporation,104.67M,5.23,-5.42%,80.00M
2054,CPHC,Canterbury Park Holding Corporation,104.64M,21.43,-0.58%,62.24M
2055,TLSA,Tiziana Life Sciences Ltd,104.06M,1.01,-3.37%,-
2056,ALLT,Allot Ltd.,103.41M,2.69,-4.95%,93.91M
2057,RAPT,"RAPT Therapeutics, Inc.",103.31M,2.96,-5.13%,-
2058,RGLS,Regulus Therapeutics Inc.,102.78M,1.57,-7.65%,-
2059,KOPN,Kopin Corporation,102.23M,0.86,-8.14%,39.67M
2060,OPRT,Oportun Financial Corporation,102.14M,2.87,-7.12%,355.03M
2061,CTMX,"CytomX Therapeutics, Inc.",102.07M,1.31,-2.24%,119.18M
2062,KLXE,"KLX Energy Services Holdings, Inc.",101.88M,6.04,-6.93%,823.50M
2063,ACNT,Ascent Industries Co.,101.70M,10.04,-0.99%,169.87M
2064,RDZN,"Roadzen, Inc.",100.27M,1.47,-4.87%,46.72M
2065,CRDF,"Cardiff Oncology, Inc.",100.18M,2.24,-3.03%,610.00K
2066,SKYX,SKYX Platforms Corp.,100.17M,1,1.01%,77.75M
2067,GIFI,"Gulf Island Fabrication, Inc.",99.81M,6.13,-3.01%,131.78M
2068,THCP,Thunder Bridge Capital Partners IV Inc.,99.70M,10.51,0.10%,-
2069,VCSA,"Vacasa, Inc.",99.61M,3.94,-2.48%,1.07B
2070,MYNA,Mynaric AG,99.22M,3.98,-5.93%,5.99M
2071,TOUR,Tuniu Corporation,99.18M,0.85,-3.41%,67.51M
2072,BCOV,Brightcove Inc.,98.97M,2.22,-4.31%,202.61M
2073,RGC,Regencell Bioscience Holdings Limited,98.90M,7.6,-15.37%,-
2074,TELO,"Telomir Pharmaceuticals, Inc.",98.90M,3.34,-3.61%,-
2075,SRTS,"Sensus Healthcare, Inc.",98.52M,6.01,-3.84%,31.66M
2076,IXAQ,IX Acquisition Corp.,98.43M,11.45,-,-
2077,ZTEK,Zentek Ltd.,98.19M,0.97,1.40%,21.92K
2078,WPRT,Westport Fuel Systems Inc.,98.06M,5.69,-3.40%,327.13M
2079,TBMC,Trailblazer Merger Corporation I,97.86M,10.85,-,-
2080,BOWN,Bowen Acquisition Corp,97.38M,10.62,0.03%,-
2081,BSBK,Bogota Financial Corp.,97.30M,7.34,-0.27%,14.34M
2082,AIMAU,Aimfinity Investment Corp. I,97.19M,11.39,0.71%,-
2083,IMAB,I-Mab,97.05M,1.26,-3.82%,3.90M
2084,VSTM,"Verastem, Inc.",97.03M,2.51,3.29%,-
2085,RR,Richtech Robotics Inc.,96.71M,1.46,5.80%,8.98M
2086,YI,"111, Inc.",96.64M,1.14,-0.87%,2.05B
2087,RVSB,"Riverview Bancorp, Inc.",96.48M,4.57,-,48.33M
2088,MDBH,"MDB Capital Holdings, LLC Class A common",96.40M,10.37,5.39%,5.22M
2089,OPOF,Old Point Financial Corporation,95.98M,18.78,-1.11%,58.30M
2090,IVAC,"Intevac, Inc.",95.97M,3.61,-1.90%,50.75M
2091,COYA,"Coya Therapeutics, Inc.",95.89M,6.38,-5.34%,6.13M
2092,FNWB,First Northwest Bancorp,95.46M,10.11,0.60%,60.14M
2093,MNTX,"Manitex International, Inc.",95.30M,4.68,-7.51%,296.86M
2094,INCR,InterCure Ltd.,95.25M,2.09,-1.42%,97.95M
2095,ORMP,Oramed Pharmaceuticals Inc.,95.07M,2.34,-1.27%,674.00K
2096,LPSN,"LivePerson, Inc.",94.82M,1.07,-6.14%,379.47M
2097,PFX,PhenixFIN Corporation,94.81M,46.84,-0.34%,20.90M
2098,TVGN,Tevogen Bio Holdings Inc.,94.71M,0.56,-9.37%,-
2099,SGA,"Saga Communications, Inc.",94.14M,15.03,-0.92%,112.13M
2100,STRT,Strattec Security Corporation,94.02M,23.11,-5.90%,526.93M
2101,RBKB,"Rhinebeck Bancorp, Inc.",94.01M,8.49,0.59%,42.14M
2102,AFJK,"Aimei Health Technology Co., Ltd Ordinary Share",93.69M,10.45,-,-
2103,SGMT,Sagimet Biosciences Inc.,93.31M,3.07,-11.78%,2.00M
2104,AUID,authID Inc.,93.26M,8.54,-7.48%,309.81K
2105,LUNA,Luna Innovations Incorporated,93.05M,2.74,-8.67%,116.61M
2106,PLCE,"The Children's Place, Inc.",93.02M,7.32,-5.91%,1.55B
2107,DBVT,DBV Technologies S.A.,93.01M,0.97,1.63%,13.82M
2108,GLAC,Global Lights Acquisition Corp,92.89M,10.35,-0.19%,-
2109,EVGR,Evergreen Corporation,92.74M,11.49,-0.43%,-
2110,AERT,"Aeries Technology, Inc",92.57M,2.38,-2.46%,105.90M
2111,PBHC,"Pathfinder Bancorp, Inc.",92.54M,15.17,-5.78%,40.72M
2112,QETA,Quetta Acquisition Corporation,92.42M,10.33,-0.19%,-
2113,BHAC,Focus Impact BH3 Acquisition Co.,92.19M,11.5,0.61%,-
2114,SRBK,"SR Bancorp, Inc.",91.99M,9.68,-0.36%,-
2115,ETON,"Eton Pharmaceuticals, Inc.",91.97M,3.58,-1.38%,35.30M
2116,CITE,Cartica Acquisition Corp,91.91M,11.37,-1.13%,-
2117,VERI,"Veritone, Inc.",91.81M,2.43,-3.57%,128.93M
2118,DYCQ,DT Cloud Acquisition Corporation,91.69M,10.23,-,-
2119,HOWL,"Werewolf Therapeutics, Inc.",91.69M,2.11,-8.26%,16.22M
2120,QSG,QuantaSing Group Ltd,91.67M,1.67,-1.76%,3.62B
2121,EPRX,Eupraxia Pharmaceuticals Inc.,91.55M,2.6,-7.80%,-
2122,MAPS,"WM Technology, Inc.",91.35M,0.96,-4.84%,184.38M
2123,ACRS,"Aclaris Therapeutics, Inc.",91.22M,1.28,-3.03%,31.12M
2124,ARBK,Argo Blockchain plc,90.86M,1.22,-6.87%,-
2125,BKHA,Black Hawk Acquisition Corporation,90.72M,10.16,-,-
2126,PPYA,Papaya Growth Opportunity Corp. I,90.63M,11.03,-1.52%,-
2127,TYGO,"Tigo Energy, Inc.",90.55M,1.5,-5.06%,104.98M
2128,SATL,Satellogic Inc.,90.49M,1,2.98%,10.07M
2129,PROV,"Provident Financial Holdings, Inc.",90.45M,13.15,0.38%,39.42M
2130,TMTC,TMT Acquisition Corp,90.19M,11.07,-0.09%,-
2131,ONYX,Onyx Acquisition Co. I,90.18M,11.35,0.44%,-
2132,SSSS,SuRo Capital Corp.,90.14M,3.88,-1.77%,6.83M
2133,NPAB,New Providence Acquisition Corp. II,90.12M,12.51,-,-
2134,FAT,FAT Brands Inc.,89.97M,5.31,-2.57%,526.73M
2135,OMGA,"Omega Therapeutics, Inc.",89.90M,1.63,-5.78%,4.94M
2136,ACAB,Atlantic Coastal Acquisition Corp. II,89.84M,11,-,-
2137,BIRD,"Allbirds, Inc.",89.75M,0.57,-8.74%,239.04M
2138,NEOV,NeoVolta Inc.,89.74M,2.7,0.37%,2.79M
2139,IROH,Iron Horse Acquisitions Corp.,89.73M,10.11,-0.10%,-
2140,CASI,"CASI Pharmaceuticals, Inc.",89.66M,6.65,-5.41%,33.88M
2141,RRGB,"Red Robin Gourmet Burgers, Inc.",89.09M,5.68,1.43%,1.27B
2142,KVHI,"KVH Industries, Inc.",88.72M,4.5,-1.75%,127.96M
2143,SPWH,"Sportsman's Warehouse Holdings, Inc.",88.71M,2.35,-5.81%,1.26B
2144,GAQ,Generation Asia I Acquisition Limited,88.67M,11.29,-,-
2145,ALVR,"AlloVir, Inc.",88.55M,0.77,-3.75%,-
2146,HGBL,Heritage Global Inc.,88.50M,2.37,-0.84%,56.09M
2147,INVE,"Identiv, Inc.",88.39M,3.78,-5.03%,112.88M
2148,ASMB,"Assembly Biosciences, Inc.",88.11M,14.29,-0.42%,-
2149,SY,So-Young International Inc.,88.07M,0.86,-4.32%,209.20M
2150,BROG,Brooge Energy Limited,88.03M,0.96,6.67%,-
2151,CRVO,CervoMed Inc.,87.74M,10.63,-14.00%,6.36M
2152,PWUP,PowerUp Acquisition Corp.,87.36M,11.25,-,-
2153,MAYS,"J.W. Mays, Inc.",87.34M,43.5,-,21.51M
2154,FANH,Fanhua Inc.,87.24M,1.46,-2.01%,451.11M
2155,HSPO,Horizon Space Acquisition I Corp.,86.94M,11.11,-0.05%,-
2156,IFRX,InflaRx N.V.,86.56M,1.47,-3.29%,107.75K
2157,CKPT,"Checkpoint Therapeutics, Inc.",86.35M,2.31,-,68.00K
2158,VTSI,"VirTra, Inc.",86.32M,7.77,-6.39%,36.11M
2159,IMAQ,International Media Acquisition Corp.,86.21M,11.46,-,-
2160,VTGN,"VistaGen Therapeutics, Inc.",86.04M,3.18,-5.50%,1.06M
2161,TOP,TOP Financial Group Limited,85.88M,2.32,-2.11%,11.69M
2162,BRID,Bridgford Foods Corporation,85.78M,9.45,1.45%,236.66M
2163,ATOM,Atomera Incorporated,85.64M,3.08,-1.44%,640.00K
2164,BTM,Bitcoin Depot Inc.,85.63M,1.51,-6.21%,663.90M
2165,RSSS,"Research Solutions, Inc.",85.22M,2.64,-6.05%,42.45M
2166,LSB,"LakeShore Biopharma Co., Ltd",85.07M,0.49,13.72%,-
2167,TTOO,"T2 Biosystems, Inc.",85.06M,4.89,-2.78%,7.18M
2168,CMTL,Comtech Telecommunications Corp.,84.77M,2.98,-6.15%,563.03M
2169,BZFD,"BuzzFeed, Inc.",84.75M,2.41,-8.21%,230.28M
2170,DTSQ,DT Cloud Star Acquisition Corporation,84.58M,10.02,-0.10%,-
2171,HLVX,"HilleVax, Inc.",84.53M,1.7,-3.95%,-
2172,AMLI,American Lithium Corp.,84.37M,0.39,-3.64%,-
2173,FSHP,Flag Ship Acquisition Corporation,84.34M,10.11,0.10%,-
2174,NHTC,Natural Health Trends Corp.,84.30M,7.32,0.27%,42.98M
2175,SND,"Smart Sand, Inc.",84.30M,1.98,-3.88%,296.68M
2176,FIAC,Focus Impact Acquisition Corp.,84.23M,11.23,-,-
2177,GAMC,Golden Arrow Merger Corp.,84.11M,11.03,-0.09%,-
2178,EMCG,Embrace Change Acquisition Corp.,84.03M,11.31,-,-
2179,YTRA,"Yatra Online, Inc.",83.94M,1.33,-4.32%,50.85M
2180,KRNL,"Kernel Group Holdings, Inc.",83.88M,11.24,2.55%,-
2181,ASCB,A SPAC II Acquisition Corporation,83.84M,12.21,-4.68%,-
2182,BUJA,Bukit Jalil Global Acquisition 1 Ltd,83.75M,10.78,0.47%,-
2183,CDTX,"Cidara Therapeutics, Inc.",83.61M,12.46,-3.11%,46.38M
2184,SUNS,"Sunrise Realty Trust, Inc.",83.50M,12.12,-,13.26M
2185,AENT,Alliance Entertainment Holding Corporation,83.03M,1.63,-6.86%,1.11B
2186,CLSD,"Clearside Biomedical, Inc.",82.95M,1.11,-1.77%,8.45M
2187,HYPR,"Hyperfine, Inc.",82.81M,1.15,-0.86%,11.69M
2188,FATBB,FAT Brands Inc.,82.78M,4.93,-6.10%,526.73M
2189,GLST,"Global Star Acquisition, Inc.",82.75M,11.11,0.09%,-
2190,MCHX,"Marchex, Inc.",82.55M,1.89,7.39%,49.27M
2191,LATG,Chenghe Acquisition I Co.,82.49M,11.47,0.17%,-
2192,OAKU,Oak Woods Acquisition Corporation,82.46M,10.92,-0.55%,-
2193,ELUT,Elutia Inc.,82.30M,2.99,-12.57%,28.99M
2194,DPCS,DP Cap Acquisition Corp I,82.21M,11.32,-,-
2195,CODA,"Coda Octopus Group, Inc.",82.05M,7.34,-0.94%,18.24M
2196,BLEU,bleuacacia ltd,81.98M,10.85,-0.09%,-
2197,CNTY,"Century Casinos, Inc.",81.92M,2.67,-5.99%,577.72M
2198,TENK,TenX Keane Acquisition Ordinary Share,81.90M,12.29,7.90%,-
2199,MGYR,"Magyar Bancorp, Inc.",81.76M,12.4,-0.72%,30.38M
2200,TBNK,Territorial Bancorp Inc.,81.52M,9.23,-3.95%,41.66M
2201,AITR,AI TRANSPORTATION ACQUISITION CORP,81.51M,10.4,-,-
2202,CRGO,Freightos Limited,81.50M,1.71,-2.57%,20.81M
2203,NDLS,Noodles & Company,81.17M,1.79,-2.19%,498.72M
2204,LOOP,"Loop Industries, Inc.",80.82M,1.7,-9.09%,131.00K
2205,BNTC,Benitec Biopharma Inc.,80.79M,8.01,-4.98%,7.00K
2206,DECA,Denali Capital Acquisition Corp.,80.77M,11.47,-,-
2207,OMEX,"Odyssey Marine Exploration, Inc.",80.70M,3.95,-0.75%,-
2208,XFIN,ExcelFin Acquisition Corp.,80.62M,11.06,-,-
2209,GTAC,Global Technology Acquisition Corp. I,80.54M,11.32,-0.96%,-
2210,IOBT,"IO Biotech, Inc.",80.37M,1.22,-3.94%,-
2211,BEEP,Mobile Infrastructure Corporation,80.34M,2.6,-9.09%,32.00M
2212,AISP,"Airship AI Holdings, Inc.",80.23M,3.38,-8.15%,22.87M
2213,GODN,Golden Star Acquisition Corporation,80.03M,10.91,0.55%,-
2214,BAYA,Bayview Acquisition Corp,79.72M,10.31,-,-
2215,ASYS,"Amtech Systems, Inc.",79.71M,5.61,-0.88%,108.80M
2216,IKNA,"Ikena Oncology, Inc.",79.63M,1.65,-1.79%,3.85M
2217,STCN,"Steel Connect, Inc.",79.57M,12.62,-2.02%,169.05M
2218,PRLH,Pearl Holdings Acquisition Corp,79.27M,11.06,-,-
2219,IRAA,Iris Acquisition Corp,79.27M,11.03,-0.09%,-
2220,INAQ,Insight Acquisition Corp.,79.16M,11.3,-0.44%,-
2221,JVSA,JVSPAC Acquisition Corp.,78.71M,10.24,-0.10%,-
2222,LPTX,"Leap Therapeutics, Inc.",78.63M,2.06,-3.07%,-
2223,FORL,Four Leaf Acquisition Corporation,78.33M,10.98,0.09%,-
2224,FEXD,Fintech Ecosystem Development Corp.,78.12M,11.41,0.97%,-
2225,EURK,Eureka Acquisition Corp,78.03M,10.12,-,-
2226,ATMV,AlphaVest Acquisition Corp,77.77M,11.1,0.09%,-
2227,ALLK,Allakos Inc.,77.65M,0.88,1.76%,-
2228,FORA,Forian Inc.,77.54M,2.49,-4.23%,20.49M
2229,LICN,Lichen China Limited,77.39M,2.08,-11.49%,39.76M
2230,ONCY,Oncolytics Biotech Inc.,77.37M,1.02,-0.97%,-
2231,TETE,Technology & Telecommunication Acquisition Corporation,77.12M,12.08,-0.08%,-
2232,TIL,"Instil Bio, Inc.",77.01M,11.84,-3.97%,-
2233,ANTX,"AN2 Therapeutics, Inc.",76.96M,2.58,1.18%,-
2234,FNVT,Finnovate Acquisition Corp.,76.51M,11.42,-0.09%,-
2235,BCAB,"BioAtla, Inc.",76.50M,1.59,-9.14%,-
2236,ATMC,AlphaTime Acquisition Corp,76.50M,11.13,0.09%,-
2237,BEEM,Beam Global,76.47M,5.26,-8.36%,68.89M
2238,KOSS,Koss Corporation,76.35M,8.25,-9.44%,12.48M
2239,RENB,Renovaro Biosciences Inc.,76.26M,0.52,-26.15%,-
2240,PMVP,"PMV Pharmaceuticals, Inc.",76.14M,1.48,-6.92%,-
2241,ELVA,Electrovaya Inc.,76.11M,2.24,-3.86%,48.61M
2242,PETS,"PetMed Express, Inc.",75.63M,3.67,-3.67%,281.06M
2243,CBRG,Chain Bridge I,75.51M,11.24,0.53%,-
2244,IVCP,Swiftmerge Acquisition Corp.,75.17M,10.99,-,-
2245,AACI,Armada Acquisition Corp. I,75.12M,10.54,-1.77%,-
2246,GRDI,GRIID Infrastructure Inc.,75.11M,1.05,-6.70%,16.23M
2247,UONEK,"Urban One, Inc.",74.91M,1.3,-,472.23M
2248,MGRM,"Monogram Orthopaedics, Inc.",74.74M,2.36,-,365.00K
2249,KINS,"Kingstone Companies, Inc.",74.59M,6.75,1.50%,143.33M
2250,BYSI,BeyondSpring Inc.,74.56M,1.86,-4.38%,1.75M
2251,SIFY,Sify Technologies Limited,74.30M,0.39,-1.05%,427.52M
2252,UONE,"Urban One, Inc.",74.16M,1.98,-1.00%,472.23M
2253,BOCN,Blue Ocean Acquisition Corp.,74.15M,11.26,-,-
2254,SSIC,Silver Spike Investment Corp.,74.14M,11.94,1.19%,2.77B
2255,NSPR,"InspireMD, Inc.",74.13M,2.97,2.06%,6.48M
2256,WIMI,WiMi Hologram Cloud Inc.,74.12M,0.76,-5.09%,82.56M
2257,CMRX,"Chimerix, Inc.",73.68M,0.82,-3.86%,41.00K
2258,AEAE,AltEnergy Acquisition Corp.,73.61M,11.8,-1.26%,-
2259,GNTA,Genenta Science S.p.A.,73.41M,4.03,-6.50%,-
2260,WRAP,"Wrap Technologies, Inc.",73.40M,1.66,-0.60%,9.13M
2261,KRON,"Kronos Bio, Inc.",73.32M,1.22,-5.43%,7.59M
2262,SCYX,"SCYNEXIS, Inc.",73.29M,1.94,-4.90%,140.39M
2263,VUZI,Vuzix Corporation,73.14M,1.13,-5.04%,9.94M
2264,MITA,Coliseum Acquisition Corp.,73.09M,11.03,-0.09%,-
2265,MSSA,Metal Sky Star Acquisition Corporation,73.04M,11.3,-,-
2266,SILC,Silicom Ltd.,72.82M,11.94,-6.43%,77.69M
2267,LSBK,"Lake Shore Bancorp, Inc.",72.78M,12.91,0.47%,26.76M
2268,QMMM,QMMM Holdings Limited,72.72M,4.24,3.16%,2.81M
2269,SLNG,"Stabilis Solutions, Inc.",72.48M,3.9,-5.57%,66.04M
2270,UBCP,"United Bancorp, Inc.",72.22M,12.13,-2.80%,29.89M
2271,PFIE,"Profire Energy, Inc.",72.06M,1.53,-4.97%,57.30M
2272,KPLT,"Katapult Holdings, Inc.",72.05M,17.55,-8.93%,230.97M
2273,AFMD,Affimed N.V.,71.42M,4.69,-7.50%,4.26M
2274,MRNS,"Marinus Pharmaceuticals, Inc.",71.41M,1.3,-7.14%,28.29M
2275,MIST,Milestone Pharmaceuticals Inc.,71.38M,1.35,-3.93%,-
2276,GAN,GAN Limited,71.26M,1.57,-1.26%,124.94M
2277,ICCH,"ICC Holdings, Inc.",71.09M,22.62,-0.09%,86.40M
2278,CLRB,"Cellectar Biosciences, Inc.",70.98M,1.98,-3.88%,-
2279,MDXH,MDxHealth SA,70.95M,2.6,-6.14%,75.33M
2280,BOLD,"Boundless Bio, Inc.",70.77M,3.18,-6.74%,-
2281,SPRO,"Spero Therapeutics, Inc.",70.72M,1.31,-5.76%,110.98M
2282,FRLA,Fortune Rise Acquisition Corporation,70.62M,11.24,-0.35%,-
2283,VBFC,Village Bank and Trust Financial Corp.,70.26M,46.82,-0.36%,25.43M
2284,ONDS,Ondas Holdings Inc.,70.25M,1.06,-5.36%,13.72M
2285,DIST,Distoken Acquisition Corporation,69.57M,10.8,-,-
2286,NVAC,NorthView Acquisition Corporation,69.31M,11.65,-,-
2287,SLS,"SELLAS Life Sciences Group, Inc.",69.31M,1.2,-2.83%,-
2288,PPIH,"Perma-Pipe International Holdings, Inc.",69.03M,9.35,-2.09%,155.33M
2289,UPLD,"Upland Software, Inc.",68.98M,2.5,8.46%,291.53M
2290,NVNO,enVVeno Medical Corporation,68.78M,5.16,-3.19%,-
2291,AIRE,reAlpha Tech Corp.,68.70M,1.55,3.33%,-
2292,OVID,Ovid Therapeutics Inc.,68.11M,0.96,-3.01%,473.54K
2293,AIRG,"Airgain, Inc.",68.01M,6.31,-11.13%,53.83M
2294,NCTY,The9 Limited,67.91M,7.34,-4.30%,25.25M
2295,VIOT,"Viomi Technology Co., Ltd",67.82M,1.04,2.97%,351.68M
2296,AFAR,Aura FAT Projects Acquisition Corp,67.53M,11.68,-,-
2297,SIEB,Siebert Financial Corp.,67.40M,1.69,-3.43%,75.80M
2298,GLLI,Globalink Investment Inc.,67.34M,11.29,-,-
2299,NB,NioCorp Developments Ltd.,67.26M,1.79,5.29%,-
2300,WW,"WW International, Inc.",67.09M,0.85,-4.38%,854.21M
2301,PDEX,"Pro-Dex, Inc.",67.03M,19.61,-3.47%,49.46M
2302,BNR,Burning Rock Biotech Limited,66.95M,6.34,-7.31%,72.30M
2303,SHLT,SHL Telemedicine Ltd.,66.55M,3.94,-,57.08M
2304,CELU,Celularity Inc.,66.50M,3.03,-3.81%,14.79M
2305,PTWO,"Pono Capital Two, Inc.",65.99M,12.43,0.97%,-
2306,VANI,"Vivani Medical, Inc.",65.97M,1.2,-0.83%,-
2307,PRE,Prenetics Global Limited,65.97M,5.51,-1.08%,10.61M
2308,EYEN,"Eyenovia, Inc.",65.75M,1.07,-8.55%,8.78K
2309,INTS,"Intensity Therapeutics, Inc.",65.68M,4.79,-1.24%,-
2310,BWEN,"Broadwind, Inc.",65.64M,3.02,-5.03%,192.22M
2311,ROCL,Roth Ch Acquisition V Co.,65.25M,11.07,-,-
2312,CTSO,Cytosorbents Corporation,65.17M,1.2,4.35%,36.69M
2313,GSIT,"GSI Technology, Inc.",65.14M,2.56,-3.76%,21.77M
2314,RFAC,RF Acquisition Corp.,64.83M,11.14,-,-
2315,CSBR,"Champions Oncology, Inc.",64.57M,4.75,-2.46%,50.16M
2316,DTIL,"Precision BioSciences, Inc.",64.55M,9.32,-2.61%,57.53M
2317,FTII,FutureTech II Acquisition Corp.,64.32M,11.02,-0.09%,-
2318,TORO,Toro Corp.,63.89M,3.49,-2.92%,54.32M
2319,SSBI,Summit State Bank,63.29M,9.48,-0.21%,51.27M
2320,MNOV,"MediciNova, Inc.",63.27M,1.29,-2.27%,1.00M
2321,VTNR,"Vertex Energy, Inc.",63.22M,0.68,-10.07%,3.18B
2322,IGTA,Inception Growth Acquisition Limited,63.15M,11.31,-0.39%,-
2323,HNNA,"Hennessy Advisors, Inc.",63.12M,8.29,-,25.04M
2324,NTRB,Nutriband Inc.,63.08M,5.68,4.80%,2.02M
2325,THTX,Theratechnologies Inc.,62.99M,1.37,-3.19%,82.57M
2326,ELTK,Eltek Ltd.,62.99M,9.44,-3.43%,47.01M
2327,BEAT,"HeartBeam, Inc.",62.93M,2.39,-1.24%,-
2328,BCG,"Binah Capital Group, Inc.",62.62M,4.06,-1.93%,-
2329,VSEE,"VSee Health, Inc.",62.44M,4.25,74.90%,1.50M
2330,REFR,Research Frontiers Incorporated,62.34M,1.86,-2.36%,974.80K
2331,NAAS,NaaS Technology Inc.,62.25M,5.15,-1.34%,58.30M
2332,BMR,Beamr Imaging Ltd.,61.87M,4.1,-2.38%,2.91M
2333,CNTB,Connect Biopharma Holdings Limited,61.72M,1.15,-,-
2334,DWSN,Dawson Geophysical Company,61.62M,2,-3.38%,99.02M
2335,AIRT,"Air T, Inc.",61.58M,22.31,-4.25%,286.83M
2336,CLOE,Clover Leaf Capital Corp.,61.56M,12.4,0.98%,-
2337,AUBN,"Auburn National Bancorporation, Inc.",61.49M,18.55,-3.89%,22.59M
2338,HAIA,Healthcare AI Acquisition Corp.,61.45M,11.4,-,-
2339,RAIL,"FreightCar America, Inc.",61.37M,3.28,-6.02%,438.15M
2340,LOAN,"Manhattan Bridge Capital, Inc.",61.20M,5.35,-1.65%,10.02M
2341,CSLR,"Complete Solaria, Inc.",61.06M,1.2,-1.64%,87.53M
2342,BLAC,Bellevue Life Sciences Acquisition Corp.,60.90M,10.81,-,-
2343,GBBK,Global Blockchain Acquisition Corp.,60.81M,11.04,-,-
2344,GRTS,"Gritstone bio, Inc.",60.80M,0.56,-3.45%,15.65M
2345,CHCI,"Comstock Holding Companies, Inc.",60.70M,6.32,-0.47%,45.08M
2346,HHS,"Harte Hanks, Inc.",60.68M,8.38,-0.36%,189.82M
2347,BLRX,BioLineRx Ltd.,60.59M,0.68,-2.58%,11.66M
2348,CCG,Cheche Group Inc.,60.28M,0.8,2.42%,-
2349,LVLU,"Lulu's Fashion Lounge Holdings, Inc.",59.92M,1.49,-6.29%,341.46M
2350,BOTJ,"Bank of the James Financial Group, Inc.",59.74M,13.2,-1.05%,43.05M
2351,EGRX,"Eagle Pharmaceuticals, Inc.",59.74M,4.6,-3.77%,257.55M
2352,SOTK,Sono-Tek Corporation,59.54M,3.78,-2.83%,21.13M
2353,GNLX,Genelux Corporation,59.43M,1.73,-11.73%,8.00K
2354,AGAE,Allied Gaming & Entertainment Inc.,59.17M,1.3,-9.09%,8.84M
2355,LEXX,Lexaria Bioscience Corp.,59.13M,3.74,-6.03%,376.85K
2356,LRFC,Logan Ridge Finance Corporation,59.13M,22.1,-0.47%,19.92M
2357,MESA,"Mesa Air Group, Inc.",59.08M,1.43,-8.33%,479.42M
2358,VOR,Vor Biopharma Inc.,59.04M,0.87,-7.98%,-
2359,HHGC,HHG Capital Corporation,58.99M,11.68,0.69%,-
2360,LEE,"Lee Enterprises, Incorporated",58.79M,9.57,-1.24%,637.55M
